episode	Lake Laogai Episode	character	Old Sweepy
episode	Lake Laogai Episode	character	Smellerbee
episode	Lake Laogai Episode	character	Brainwasher
episode	Lake Laogai Episode	character	Joo Dees
episode	Lake Laogai Episode	character	Longshot
episode	Nightmares and Daydreams	character	Sokka
episode	Nightmares and Daydreams	character	Toph
episode	Nightmares and Daydreams	character	Katara
episode	Nightmares and Daydreams	character	Aang
episode	Nightmares and Daydreams	character	Ozai
episode	Nightmares and Daydreams	character	Servant #1
episode	Nightmares and Daydreams	character	Servant #2
episode	Nightmares and Daydreams	character	Zuko
episode	Nightmares and Daydreams	character	Mai
episode	Nightmares and Daydreams	character	Servant
episode	Nightmares and Daydreams	character	Azula
episode	Nightmares and Daydreams	character	Momo
episode	Nightmares and Daydreams	character	Appa
episode	Nightmares and Daydreams	character	Koala sheep
episode	Nightmares and Daydreams	character	Pathik
episode	Return to Omashu	character	Aang
episode	Return to Omashu	character	Sokka
episode	Return to Omashu	character	Katara
episode	Return to Omashu	character	Guard one
episode	Return to Omashu	character	Guard two
episode	Return to Omashu	character	Li
episode	Return to Omashu	character	Lo
episode	Return to Omashu	character	Lo and Li
episode	Return to Omashu	character	Azula
episode	Return to Omashu	character	Mai
episode	Return to Omashu	character	Michi
episode	Return to Omashu	character	Resistance fighter
episode	Return to Omashu	character	Yung
episode	Return to Omashu	character	Ty Lee
episode	Return to Omashu	character	King Bumi
episode	Return to Omashu	character	Resistance fighter #1
episode	Return to Omashu	character	Resistance fighter #2
episode	Return to Omashu	character	Old man
episode	Return to Omashu	character	Soldier
episode	Return to Omashu	character	Ukano
episode	Return to Omashu	character	Guard
episode	Return to Omashu	character	Shuzumu
episode	School Time Shipping	character	Koi fish
episode	School Time Shipping	character	Roku
episode	School Time Shipping	character	Sokka
episode	School Time Shipping	character	Suki
episode	School Time Shipping	character	Yue
episode	School Time Shipping	character	Aang
episode	School Time Shipping	character	Jet
episode	School Time Shipping	character	Zuko
episode	School Time Shipping	character	Iroh
episode	School Time Shipping	character	Katara
episode	School Time Shipping	character	Ty Lee
episode	Sokkas Master	character	Katara
episode	Sokkas Master	character	Sokka
episode	Sokkas Master	character	Toph
episode	Sokkas Master	character	Aang
episode	Sokkas Master	character	Warden Poon
episode	Sokkas Master	character	Weapons store shopkeeper
episode	Sokkas Master	character	Fat
episode	Sokkas Master	character	Piandao
episode	Sozins Comet Part 2	character	Sokka
episode	Sozins Comet Part 2	character	Zuko
episode	Sozins Comet Part 2	character	June
episode	Sozins Comet Part 2	character	Katara
episode	Sozins Comet Part 2	character	Toph
episode	Sozins Comet Part 2	character	Aang
episode	Sozins Comet Part 2	character	Avatar Roku
episode	Sozins Comet Part 2	character	Bumi
episode	Sozins Comet Part 2	character	Pakku
episode	Sozins Comet Part 2	character	Jeong Jeong
episode	Sozins Comet Part 2	character	Piandao
episode	Sozins Comet Part 2	character	Suki
episode	Sozins Comet Part 2	character	Kyoshi
episode	Sozins Comet Part 2	character	Firebender
episode	Sozins Comet Part 2	character	Kuruk
episode	Sozins Comet Part 2	character	Yangchen
episode	Sozins Comet Part 2	character	Iroh
episode	Sozins Comet Part 2	character	Lion turtle
episode	Sozins Comet Part 2	character	Ozai
episode	Sozins Comet Part 4	character	Ozai
episode	Sozins Comet Part 4	character	Sokka
episode	Sozins Comet Part 4	character	Toph
episode	Sozins Comet Part 4	character	Azula
episode	Sozins Comet Part 4	character	Zuko
episode	Sozins Comet Part 4	character	Katara
episode	Sozins Comet Part 4	character	Aang
episode	Sozins Comet Part 4	character	Lion turtle
episode	Sozins Comet Part 4	character	Suki
episode	Sozins Comet Part 4	character	Mai
episode	Sozins Comet Part 4	character	Katara and Sokka
episode	Sozins Comet Part 4	character	Hakoda
